2023-04-01 16:33:56,585 | 1.1.0 | INFO | ibmfl.util.config                             | Getting details from config file.
2023-04-06 14:58:18,224 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:18] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:18,261 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:18] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:18,296 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:18] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:18,297 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:18,297 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:18,334 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:18] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:18,402 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:18] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:18,404 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:18] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:18,435 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:18] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:18,465 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:18] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:20,347 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Timeout:60 Time spent:5
2023-04-06 14:58:20,347 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.PROC_RSP
2023-04-06 14:58:20,348 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.RCV_MODEL
2023-04-06 14:58:20,348 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | @@actual training time: 0:00:05.006329 s
2023-04-06 14:58:20,348 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.AGGREGATING
2023-04-06 14:58:20,353 | 1.1.0 | INFO | ibmfl.aggregator.fusion.iter_avg_fusion_handler | @@elapsed dispatch+train: 0:00:05.457789 s
2023-04-06 14:58:20,353 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fedavg_fusion_handler | @FedAvgFuctionHandler::fusion_collected_responses
2023-04-06 14:58:20,447 | 1.1.0 | INFO | ibmfl.aggregator.fusion.iter_avg_fusion_handler | @@aggregation Time: 0:00:00.093934
2023-04-06 14:58:20,455 | 1.1.0 | INFO | ibmfl.aggregator.fusion.iter_avg_fusion_handler | Model update<ibmfl.model.model_update.ModelUpdate object at 0x7fb55e106c88>
2023-04-06 14:58:20,456 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.SND_MODEL
2023-04-06 14:58:20,456 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.SND_REQ
2023-04-06 14:58:20,458 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | @@evaluation dispatch Time: 0:00:00.001621 s
2023-04-06 14:58:20,770 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:20,799 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:20,799 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:20,800 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:20,801 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:20,803 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:20,804 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:20,804 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:20,805 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:20,807 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:20,845 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:20,845 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:20,846 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:20,847 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:20] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:20,847 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:20,847 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:20,848 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:20,853 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:20,853 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:20,853 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:20,854 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:20,853 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:20,854 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:20] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:20,854 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:20,854 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:20,855 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:20,855 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:20] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:20,855 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:20,855 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:20,856 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:20,856 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:20,864 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:20,864 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:20,864 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:20,865 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:20,865 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:20,865 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:20,866 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:20] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:20,866 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:20,866 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:20] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:20,866 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:20,866 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:20,867 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:20,867 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:20,867 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:20,867 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:20,867 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:20,867 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:20,868 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:20,868 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:20] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:20,869 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:20,869 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:20,869 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:20,869 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:20,869 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:20,869 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:20,870 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:20,869 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:20,870 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:20,870 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:20] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:20,871 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:20,871 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:20,871 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:20,870 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:20,871 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:20] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:20,871 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:20,871 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:20,871 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:20,872 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:20,872 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:20,871 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:20,871 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:20,872 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:20] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:20,872 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:20] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:20,873 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:20,873 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:20,873 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:20,873 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:20,873 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:20,873 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:20,893 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:20,893 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:20,893 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:20,896 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:20,896 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:20,896 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:20,899 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:20,900 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:20,900 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:20,923 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:20,924 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:20,924 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:20,924 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:20,924 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:20,925 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:20,926 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:20,926 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:20,926 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:20,930 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:20,930 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:20,930 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:20,930 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:20,931 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:20,931 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:20,931 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:20,932 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:20,932 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:20,932 | 1.1.0 | INFO | ibmfl.party.training.local_training_handler   | Local model updated.
2023-04-06 14:58:20,932 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training started...
2023-04-06 14:58:20,932 | 1.1.0 | INFO | ibmfl.model.keras_fl_model                    | Training hps for this round => batch_size: 1, epochs 1, steps_per_epoch 1
2023-04-06 14:58:20,986 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | @@evaluation time: 0:00:00.000069 s
2023-04-06 14:58:20,986 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Total number of success responses :10
2023-04-06 14:58:20,986 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of parties queried:10
2023-04-06 14:58:20,987 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Number of registered parties:10
2023-04-06 14:58:20,987 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | @@train dispatch time: 0:00:00.531023 s
2023-04-06 14:58:20,987 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.QUORUM_WAIT
2023-04-06 14:58:23,636 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:23,637 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:23,641 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:23,641 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:23,641 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:23,641 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:23,641 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:23,642 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:23,646 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:23,647 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:23,650 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:23,651 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:23,653 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:23,654 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:23,655 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:23,655 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:23,659 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:23,659 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:23,662 | 1.1.0 | INFO | ibmfl.party.training.fedavg_local_training_handler | Local training done, generating model update...
2023-04-06 14:58:23,663 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | successfully finished async request
2023-04-06 14:58:23,700 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:23,732 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:23,733 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:23,735 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:23] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:23,736 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:23,737 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:23,739 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:23,740 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:23,753 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:23,806 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:23,808 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:23] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:23,808 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:23,811 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:23] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:23,845 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:23] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:23,879 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:23] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:23,976 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:23] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:23,978 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:23] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:23,979 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:23] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:24,010 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:24] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:24,044 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:24] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:25,987 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | Timeout:60 Time spent:5
2023-04-06 14:58:25,988 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.PROC_RSP
2023-04-06 14:58:25,988 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.RCV_MODEL
2023-04-06 14:58:25,988 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | @@actual training time: 0:00:05.001206 s
2023-04-06 14:58:25,988 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.AGGREGATING
2023-04-06 14:58:25,993 | 1.1.0 | INFO | ibmfl.aggregator.fusion.iter_avg_fusion_handler | @@elapsed dispatch+train: 0:00:05.537715 s
2023-04-06 14:58:25,994 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fedavg_fusion_handler | @FedAvgFuctionHandler::fusion_collected_responses
2023-04-06 14:58:26,105 | 1.1.0 | INFO | ibmfl.aggregator.fusion.iter_avg_fusion_handler | @@aggregation Time: 0:00:00.111077
2023-04-06 14:58:26,114 | 1.1.0 | INFO | ibmfl.aggregator.fusion.iter_avg_fusion_handler | Model update<ibmfl.model.model_update.ModelUpdate object at 0x7fb55e157208>
2023-04-06 14:58:26,114 | 1.1.0 | INFO | ibmfl.aggregator.fusion.fusion_state_service  | Fusion state States.SND_MODEL
2023-04-06 14:58:26,114 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | State: States.SND_REQ
2023-04-06 14:58:26,116 | 1.1.0 | INFO | ibmfl.aggregator.protohandler.proto_handler   | @@evaluation dispatch Time: 0:00:00.001963 s
2023-04-06 14:58:26,534 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:26,538 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:26,540 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:26,540 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:26,540 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:26,541 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:26,541 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:26,543 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:26,543 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:26,543 | 1.1.0 | INFO | ibmfl.connection.flask_connection             | Request received for path :7
2023-04-06 14:58:26,592 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:26,593 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:26,593 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:26,594 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:26] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:26,594 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:26,594 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:26,594 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in PH 7
2023-04-06 14:58:26,602 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:26,603 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:26,603 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:26,603 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:26,603 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:26,603 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:26,604 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:26] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:26,604 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:26] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:26,605 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:26,605 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:26,603 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Handling async request in a separate thread
2023-04-06 14:58:26,605 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | received a async request
2023-04-06 14:58:26,605 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:26,605 | 1.1.0 | INFO | werkzeug                                      | 127.0.0.1 - - [06/Apr/2023 14:58:26] "POST /7 HTTP/1.1" 200 -
2023-04-06 14:58:26,605 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | finished async request
2023-04-06 14:58:26,605 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
2023-04-06 14:58:26,605 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request in with message_type:  7
2023-04-06 14:58:26,605 | 1.1.0 | INFO | ibmfl.party.party_protocol_handler            | Received request from aggregator
